tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dog_stage,img_num,p1,p1_conf,p1_dog,favorite_count,retweet_count,tweet_year,tweet_month,dog_rating
738883359779196928,2016-06-04 00:01:35+00:00,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,10.0,10,,Unknown,2,Labrador_retriever,0.691137,True,3661,917,2016,Jun,1.0
738402415918125056,2016-06-02 16:10:29+00:00,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",10.0,10,,Unknown,1,cocker_spaniel,0.346695,True,3599,955,2016,Jun,1.0
738184450748633089,2016-06-02 01:44:22+00:00,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl",9.0,10,,Unknown,1,Bedlington_terrier,0.289471,True,4727,1360,2016,Jun,0.9
738166403467907072,2016-06-02 00:32:39+00:00,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,12.0,10,Axel,Unknown,2,keeshond,0.8788860000000001,True,9635,3828,2016,Jun,1.2
738156290900254721,2016-06-01 23:52:28+00:00,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,10.0,10,Storkson,Unknown,1,pug,0.751758,True,2768,748,2016,Jun,1.0
737826014890496000,2016-06-01 02:00:04+00:00,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,10.0,10,Remy,Unknown,1,vizsla,0.990391,True,5757,2006,2016,Jun,1.0
737800304142471168,2016-06-01 00:17:54+00:00,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,10.0,10,Bella,Unknown,1,malamute,0.374682,True,10943,3904,2016,Jun,1.0
737678689543020544,2016-05-31 16:14:39+00:00,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,11.0,10,,Unknown,1,Pembroke,0.935307,True,5528,1509,2016,May,1.1
737322739594330112,2016-05-30 16:40:14+00:00,Say hello to Lily. She's not injured or anything. Just wants everyone to hear her. 9/10 clever af https://t.co/3xqGVH0Dhw,9.0,10,Lily,Unknown,1,guinea_pig,0.148526,False,3953,907,2016,May,0.9
737310737551491075,2016-05-30 15:52:33+00:00,Everybody stop what you're doing and watch these puppers enjoy summer. Both 13/10 https://t.co/wvjqSCN6iC,13.0,10,,Unknown,1,cliff,0.4390770000000001,False,16040,8329,2016,May,1.3
736736130620620800,2016-05-29 01:49:16+00:00,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,13.0,10,Chadrick,Unknown,1,schipperke,0.545502,True,4736,1972,2016,May,1.3
736225175608430592,2016-05-27 15:58:54+00:00,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,10.0,10,very,Unknown,1,Labrador_retriever,0.399217,True,8901,3115,2016,May,1.0
736010884653420544,2016-05-27 01:47:23+00:00,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,10.0,10,,Unknown,2,golden_retriever,0.553901,True,8652,3355,2016,May,1.0
735991953473572864,2016-05-27 00:32:10+00:00,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,11.0,10,Maxaroni,Unknown,2,cocker_spaniel,0.961643,True,3934,1283,2016,May,1.1
735635087207878657,2016-05-26 00:54:06+00:00,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,11.0,10,Dakota,Unknown,1,pug,0.8918709999999999,True,6776,2659,2016,May,1.1
735274964362878976,2016-05-25 01:03:06+00:00,We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 https://t.co/aTU53NNUkt,11.0,10,,Unknown,1,studio_couch,0.944692,False,9629,4707,2016,May,1.1
734912297295085568,2016-05-24 01:02:00+00:00,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,10.0,10,Jax,Unknown,1,Maltese_dog,0.847292,True,2993,572,2016,May,1.0
734787690684657664,2016-05-23 16:46:51+00:00,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,13.0,10,,Unknown,4,golden_retriever,0.883991,True,13745,7102,2016,May,1.3
734776360183431168,2016-05-23 16:01:50+00:00,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,11.0,10,Livvie,Unknown,1,Siberian_husky,0.304902,True,2742,608,2016,May,1.1
733828123016450049,2016-05-21 01:13:53+00:00,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,10.0,10,Terry,Unknown,2,beagle,0.472324,True,3926,881,2016,May,1.0
733482008106668032,2016-05-20 02:18:32+00:00,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",10.0,10,,Unknown,1,French_bulldog,0.619382,True,3438,1065,2016,May,1.0
733460102733135873,2016-05-20 00:51:30+00:00,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,11.0,10,Hermione,Unknown,1,chow,0.931275,True,4605,1451,2016,May,1.1
732732193018155009,2016-05-18 00:39:02+00:00,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,12.0,10,Ralpher,Unknown,1,koala,0.162935,False,2671,599,2016,May,1.2
732726085725589504,2016-05-18 00:14:46+00:00,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,11.0,10,Aldrick,Unknown,1,Pomeranian,0.961902,True,3855,1003,2016,May,1.1
732585889486888962,2016-05-17 14:57:41+00:00,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp",10.0,10,,Unknown,2,Staffordshire_bullterrier,0.843359,True,4016,868,2016,May,1.0
732005617171337216,2016-05-16 00:31:53+00:00,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,11.0,10,Larry,Unknown,1,English_setter,0.677408,True,16324,6154,2016,May,1.1
731285275100512256,2016-05-14 00:49:30+00:00,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,12.0,10,Solomon,Unknown,1,Pembroke,0.967103,True,3798,1090,2016,May,1.2
731156023742988288,2016-05-13 16:15:54+00:00,Say hello to this unbelievably well behaved squad of doggos. 204/170 would try to pet all at once https://t.co/yGQI3He3xv,204.0,10,this,Unknown,1,lakeside,0.501767,False,4196,1434,2016,May,20.4
730924654643314689,2016-05-13 00:56:32+00:00,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z,9.0,10,unacceptable,Unknown,1,polecat,0.185382,False,6682,2234,2016,May,0.9
730427201120833536,2016-05-11 15:59:50+00:00,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,11.0,10,Crystal,Unknown,1,Eskimo_dog,0.682082,True,3809,1176,2016,May,1.1
730211855403241472,2016-05-11 01:44:07+00:00,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,11.0,10,Ziva,Unknown,1,pug,0.341663,True,4180,1182,2016,May,1.1
730196704625098752,2016-05-11 00:43:55+00:00,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog,6.0,10,Charles,Unknown,1,hand_blower,0.296145,False,5339,2172,2016,May,0.6
729854734790754305,2016-05-10 02:05:03+00:00,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z,11.0,10,Ollie,Unknown,1,doormat,0.359586,False,4396,1268,2016,May,1.1
729838605770891264,2016-05-10 01:00:58+00:00,"""Challenge completed"" 
(pupgraded to 12/10) https://t.co/85dTK7XCXB",12.0,10,,Unknown,1,stone_wall,0.7582180000000001,False,1856,431,2016,May,1.2
729823566028484608,2016-05-10 00:01:12+00:00,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,13.0,10,Stefan,Unknown,1,kelpie,0.218408,True,4358,1390,2016,May,1.3
729463711119904772,2016-05-09 00:11:16+00:00,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,13.0,10,Pupcasso,Unknown,1,German_shepherd,0.829307,True,6340,2586,2016,May,1.3
729113531270991872,2016-05-08 00:59:46+00:00,"""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u",10.0,10,,Unknown,2,stone_wall,0.6061880000000001,False,2054,370,2016,May,1.0
728986383096946689,2016-05-07 16:34:32+00:00,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",11.0,10,Puff,Unknown,2,Maltese_dog,0.95207,True,3460,917,2016,May,1.1
728760639972315136,2016-05-07 01:37:30+00:00,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",13.0,10,,Unknown,1,Pembroke,0.939134,True,5090,1911,2016,May,1.3
728751179681943552,2016-05-07 00:59:55+00:00,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,10.0,10,Flurpson,Unknown,1,Saint_Bernard,0.48205,True,3032,757,2016,May,1.0
728653952833728512,2016-05-06 18:33:34+00:00,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,8.0,10,Coleman,Unknown,2,window_shade,0.594333,False,3620,1169,2016,May,0.8
728409960103686147,2016-05-06 02:24:02+00:00,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,10.0,10,Wallace,Unknown,1,Siamese_cat,0.478278,False,5383,2269,2016,May,1.0
728387165835677696,2016-05-06 00:53:27+00:00,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",12.0,10,Enchilada,Unknown,1,collie,0.266414,True,3999,1075,2016,May,1.2
728046963732717569,2016-05-05 02:21:37+00:00,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,11.0,10,Raymond,Unknown,1,Newfoundland,0.255971,True,4722,1328,2016,May,1.1
727685679342333952,2016-05-04 02:26:00+00:00,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,12.0,10,Cilantro,Unknown,1,Border_collie,0.462408,True,3206,720,2016,May,1.2
727286334147182592,2016-05-02 23:59:09+00:00,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,9.0,10,,Unknown,1,bonnet,0.14644,False,3324,920,2016,May,0.9
727175381690781696,2016-05-02 16:38:15+00:00,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,10.0,10,Karll,Unknown,2,flat-coated_retriever,0.656463,True,4209,1540,2016,May,1.0
726935089318363137,2016-05-02 00:43:25+00:00,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,12.0,10,Sprout,Unknown,2,teddy,0.821615,False,7496,2738,2016,May,1.2
726887082820554753,2016-05-01 21:32:40+00:00,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,10.0,10,Blitz,Unknown,1,soft-coated_wheaten_terrier,0.5159189999999999,True,4195,1677,2016,May,1.0
726828223124897792,2016-05-01 17:38:46+00:00,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,12.0,10,Bloop,Unknown,1,miniature_pinscher,0.255327,True,3882,1124,2016,May,1.2
726224900189511680,2016-04-30 01:41:23+00:00,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,9.0,10,,Unknown,1,standard_poodle,0.261112,True,4811,1302,2016,Apr,0.9
725842289046749185,2016-04-29 00:21:01+00:00,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,12.0,10,Colby,Unknown,1,toy_poodle,0.420463,True,7691,2970,2016,Apr,1.2
725729321944506368,2016-04-28 16:52:08+00:00,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,12.0,10,Lola,Unknown,1,boxer,0.599076,True,5646,2009,2016,Apr,1.2
724983749226668032,2016-04-26 15:29:30+00:00,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,12.0,10,Fred,Unknown,1,golden_retriever,0.67575,True,4040,1462,2016,Apr,1.2
724049859469295616,2016-04-24 01:38:33+00:00,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,10.0,10,Kreggory,Unknown,1,Border_collie,0.581835,True,4738,1984,2016,Apr,1.0
724046343203856385,2016-04-24 01:24:35+00:00,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",10.0,10,Sarge,Unknown,1,boxer,0.8262719999999999,True,2901,620,2016,Apr,1.0
723912936180330496,2016-04-23 16:34:28+00:00,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,12.0,10,Sugar,Unknown,1,Samoyed,0.991772,True,4236,1374,2016,Apr,1.2
723688335806480385,2016-04-23 01:41:59+00:00,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,12.0,10,Reginald,Unknown,2,teddy,0.263256,False,8435,3347,2016,Apr,1.2
723673163800948736,2016-04-23 00:41:42+00:00,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,10.0,10,Ivar,Unknown,1,golden_retriever,0.83939,True,3291,1011,2016,Apr,1.0
723179728551723008,2016-04-21 16:00:57+00:00,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,8.0,10,Jangle,Unknown,1,tennis_ball,0.176495,False,5761,2110,2016,Apr,0.8
722974582966214656,2016-04-21 02:25:47+00:00,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,4.0,10,,Unknown,1,Great_Dane,0.246762,True,4493,1764,2016,Apr,0.4
722613351520608256,2016-04-20 02:30:23+00:00,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,12.0,10,Schnitzel,Unknown,1,Labrador_retriever,0.5309149999999999,True,5393,1831,2016,Apr,1.2
721503162398597120,2016-04-17 00:58:53+00:00,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,11.0,10,Panda,Unknown,3,Pomeranian,0.99775,True,5086,2124,2016,Apr,1.1
720785406564900865,2016-04-15 01:26:47+00:00,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,12.0,10,Archie,Unknown,1,Chihuahua,0.8964219999999999,True,3400,866,2016,Apr,1.2
720775346191278080,2016-04-15 00:46:48+00:00,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,10.0,10,Berkeley,Unknown,1,Newfoundland,0.48997,True,2702,760,2016,Apr,1.0
720415127506415616,2016-04-14 00:55:25+00:00,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,10.0,10,,Unknown,1,Rottweiler,0.990312,True,4503,1681,2016,Apr,1.0
720389942216527872,2016-04-13 23:15:21+00:00,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,11.0,10,Ralphé,Unknown,1,Pembroke,0.873977,True,6974,2840,2016,Apr,1.1
720059472081784833,2016-04-13 01:22:10+00:00,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,9.0,10,Charleson,Unknown,1,Mexican_hairless,0.451852,True,4229,1268,2016,Apr,0.9
720043174954147842,2016-04-13 00:17:25+00:00,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,11.0,10,Neptune,Unknown,1,Samoyed,0.954517,True,5332,2253,2016,Apr,1.1
719551379208073216,2016-04-11 15:43:12+00:00,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,10.0,10,Harnold,Unknown,1,malamute,0.873233,True,5515,2192,2016,Apr,1.0
719367763014393856,2016-04-11 03:33:34+00:00,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,11.0,10,Sid,Unknown,1,swing,0.171486,False,3022,827,2016,Apr,1.1
719339463458033665,2016-04-11 01:41:07+00:00,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,10.0,10,Lucy,Unknown,1,golden_retriever,0.765778,True,4822,1403,2016,Apr,1.0
719332531645071360,2016-04-11 01:13:34+00:00,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,11.0,10,Pippa,Unknown,1,Dandie_Dinmont,0.224415,True,3711,1078,2016,Apr,1.1
718971898235854848,2016-04-10 01:20:33+00:00,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,10.0,10,Sadie,Unknown,1,golden_retriever,0.14039400000000002,True,3818,1231,2016,Apr,1.0
718939241951195136,2016-04-09 23:10:47+00:00,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,12.0,10,Otis,Unknown,1,Pembroke,0.7663270000000001,True,5720,1973,2016,Apr,1.2
718631497683582976,2016-04-09 02:47:55+00:00,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,10.0,10,,Unknown,1,Pomeranian,0.993718,True,20697,9126,2016,Apr,1.0
718613305783398402,2016-04-09 01:35:37+00:00,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,11.0,10,Carper,Unknown,1,Labrador_retriever,0.58458,True,2669,542,2016,Apr,1.1
718540630683709445,2016-04-08 20:46:50+00:00,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,10.0,10,,Unknown,2,Maltese_dog,0.632289,True,2730,1137,2016,Apr,1.0
718460005985447936,2016-04-08 15:26:28+00:00,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,9.0,10,Bowie,Unknown,1,badger,0.356946,False,2846,602,2016,Apr,0.9
718454725339934721,2016-04-08 15:05:29+00:00,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z",13.0,10,,Unknown,1,hammer,0.16986500000000002,False,5320,1685,2016,Apr,1.3
718246886998687744,2016-04-08 01:19:36+00:00,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,3.0,10,Alexanderson,Unknown,1,Chihuahua,0.354488,True,2115,565,2016,Apr,0.3
718234618122661888,2016-04-08 00:30:51+00:00,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,11.0,10,Suki,Unknown,1,malamute,0.370152,True,4217,1127,2016,Apr,1.1
717841801130979328,2016-04-06 22:29:56+00:00,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,11.0,10,Barclay,Unknown,1,Brittany_spaniel,0.922876,True,2660,670,2016,Apr,1.1
717537687239008257,2016-04-06 02:21:30+00:00,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,11.0,10,a,Unknown,1,golden_retriever,0.779356,True,6281,2069,2016,Apr,1.1
717421804990701568,2016-04-05 18:41:02+00:00,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,9.0,10,Ebby,Unknown,2,miniature_pinscher,0.286479,True,3446,945,2016,Apr,0.9
717047459982213120,2016-04-04 17:53:31+00:00,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,12.0,10,Flávio,Unknown,1,golden_retriever,0.983548,True,6826,2135,2016,Apr,1.2
716802964044845056,2016-04-04 01:41:58+00:00,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,10.0,10,Link,Unknown,2,malinois,0.619577,True,4627,1317,2016,Apr,1.0
716791146589110272,2016-04-04 00:55:01+00:00,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,11.0,10,Jennifur,Unknown,1,Pomeranian,0.468751,True,5204,1474,2016,Apr,1.1
716439118184652801,2016-04-03 01:36:11+00:00,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,50.0,10,Bluebert,Unknown,1,Siberian_husky,0.396495,True,2574,247,2016,Apr,5.0
716285507865542656,2016-04-02 15:25:47+00:00,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,12.0,10,Stephanus,Unknown,1,Yorkshire_terrier,0.43042,True,3041,1225,2016,Apr,1.2
715928423106027520,2016-04-01 15:46:52+00:00,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,11.0,10,Bubbles,Unknown,1,pug,0.976685,True,3485,987,2016,Apr,1.1
715733265223708672,2016-04-01 02:51:22+00:00,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,10.0,10,a,Unknown,1,Dandie_Dinmont,0.740229,True,5093,1920,2016,Apr,1.0
715696743237730304,2016-04-01 00:26:15+00:00,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,10.0,10,Toby,Unknown,1,Staffordshire_bullterrier,0.427836,True,4257,1454,2016,Apr,1.0
715680795826982913,2016-03-31 23:22:53+00:00,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,12.0,10,Zeus,Unknown,1,golden_retriever,0.990715,True,4719,1813,2016,Mar,1.2
715360349751484417,2016-03-31 02:09:32+00:00,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,11.0,10,Bertson,Unknown,1,nail,0.8555520000000001,False,5955,1772,2016,Mar,1.1
715342466308784130,2016-03-31 00:58:29+00:00,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,10.0,10,Oscar,Unknown,1,West_Highland_white_terrier,0.597111,True,3294,768,2016,Mar,1.0
715220193576927233,2016-03-30 16:52:36+00:00,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,10.0,10,Nico,Unknown,1,Chihuahua,0.584026,True,2630,736,2016,Mar,1.0
715200624753819648,2016-03-30 15:34:51+00:00,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,12.0,10,Michelangelope,Unknown,1,Chihuahua,0.956787,True,5578,2110,2016,Mar,1.2
715009755312439296,2016-03-30 02:56:24+00:00,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,12.0,10,Siba,Unknown,1,dingo,0.31090300000000004,False,4550,1392,2016,Mar,1.2
714982300363173890,2016-03-30 01:07:18+00:00,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,9.0,10,Calbert,Unknown,1,Brittany_spaniel,0.944376,True,4094,1166,2016,Mar,0.9
714957620017307648,2016-03-29 23:29:14+00:00,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,10.0,10,Curtis,Unknown,1,Great_Pyrenees,0.251516,True,4503,1595,2016,Mar,1.0
714631576617938945,2016-03-29 01:53:39+00:00,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,4.0,10,Benedict,Unknown,1,meerkat,0.143497,False,3571,1122,2016,Mar,0.4
714606013974974464,2016-03-29 00:12:05+00:00,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,12.0,10,,Unknown,1,Norfolk_terrier,0.293007,True,3938,1038,2016,Mar,1.2
714258258790387713,2016-03-28 01:10:13+00:00,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",10.0,10,Travis,Unknown,1,collie,0.176758,True,3281,808,2016,Mar,1.0
714251586676113411,2016-03-28 00:43:43+00:00,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,8.0,10,Thumas,Unknown,2,soft-coated_wheaten_terrier,0.751962,True,3570,940,2016,Mar,0.8
714214115368108032,2016-03-27 22:14:49+00:00,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,13.0,10,,Unknown,1,pug,0.533967,True,2480,990,2016,Mar,1.3
714141408463036416,2016-03-27 17:25:54+00:00,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",10.0,10,,Unknown,1,Labrador_retriever,0.586951,True,4673,1569,2016,Mar,1.0
713919462244790272,2016-03-27 02:43:58+00:00,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,12.0,10,Kanu,Unknown,1,Siberian_husky,0.463223,True,3564,869,2016,Mar,1.2
713900603437621249,2016-03-27 01:29:02+00:00,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,99.0,10,,Unknown,1,golden_retriever,0.371816,True,3062,829,2016,Mar,9.9
713761197720473600,2016-03-26 16:15:05+00:00,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,12.0,10,Piper,Unknown,1,Brittany_spaniel,0.797936,True,5308,1541,2016,Mar,1.2
713411074226274305,2016-03-25 17:03:49+00:00,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,11.0,10,,Unknown,1,Great_Pyrenees,0.720337,True,4802,1440,2016,Mar,1.1
